Date,Market Price EX1
17/01/2017 01:00,40.38000107
17/01/2017 01:30,40.38000107
17/01/2017 02:00,35.31000137
17/01/2017 02:30,35.31000137
17/01/2017 03:00,35.31000137
17/01/2017 03:30,35.31000137
17/01/2017 04:00,35.31000137
17/01/2017 04:30,35.31000137
17/01/2017 05:00,35.31000137
17/01/2017 05:30,35.31000137
17/01/2017 06:00,58.97000122
17/01/2017 06:30,68.33999634
17/01/2017 07:00,70.37999725
17/01/2017 07:30,72.43000031
17/01/2017 08:00,74.12000275
17/01/2017 08:30,78.58000183
17/01/2017 09:00,72.43000031
17/01/2017 09:30,72.43000031
17/01/2017 10:00,72.43000031
17/01/2017 10:30,72.43000031
17/01/2017 11:00,72.43000031
17/01/2017 11:30,74.29000092
17/01/2017 12:00,73.48000336
17/01/2017 12:30,71.95999908
17/01/2017 13:00,71.95999908
17/01/2017 13:30,70.94999695
17/01/2017 14:00,70.37999725
17/01/2017 14:30,70.37999725
17/01/2017 15:00,70.37999725
17/01/2017 15:30,70.37999725
17/01/2017 16:00,70.37999725
17/01/2017 16:30,70.94999695
17/01/2017 17:00,71.95999908
17/01/2017 17:30,81.90000153
17/01/2017 18:00,81.75
17/01/2017 18:30,76.37000275
17/01/2017 19:00,71.95999908
17/01/2017 19:30,73.12999725
17/01/2017 20:00,78.09999847
17/01/2017 20:30,71.95999908
17/01/2017 21:00,70.37999725
17/01/2017 21:30,69.58000183
17/01/2017 22:00,69.48999786
17/01/2017 22:30,52.09999847
17/01/2017 23:00,50.15000153
17/01/2017 23:30,50.15000153
18/01/2017,49.66999817
18/01/2017 00:30,49.34000015
18/01/2017 01:00,49.34000015
18/01/2017 01:30,48.22999954
18/01/2017 02:00,47.95999908
18/01/2017 02:30,47.95999908
18/01/2017 03:00,45.20999908
18/01/2017 03:30,45.20999908
18/01/2017 04:00,45.20999908
18/01/2017 04:30,47.95999908
18/01/2017 05:00,48.54999924
18/01/2017 05:30,45.20999908
18/01/2017 06:00,33.95000076
18/01/2017 06:30,36.09999847
18/01/2017 07:00,53.33000183
18/01/2017 07:30,55.93000031
18/01/2017 08:00,58.47999954
18/01/2017 08:30,59.74000168
18/01/2017 09:00,57.04000092
18/01/2017 09:30,59.74000168
18/01/2017 10:00,59.75
18/01/2017 10:30,59.97000122
18/01/2017 11:00,59.97000122
18/01/2017 11:30,59.97000122
18/01/2017 12:00,75.16999817
18/01/2017 12:30,75.16999817
18/01/2017 13:00,75.16999817
18/01/2017 13:30,74.94999695
18/01/2017 14:00,74.94999695
18/01/2017 14:30,74.94999695
18/01/2017 15:00,74.94999695
18/01/2017 15:30,75.16999817
18/01/2017 16:00,75.16999817
18/01/2017 16:30,75.16999817
18/01/2017 17:00,129.3099976
18/01/2017 17:30,195.8399963
18/01/2017 18:00,163.4799957
18/01/2017 18:30,136.5899963
18/01/2017 19:00,75.16999817
18/01/2017 19:30,75.16999817
18/01/2017 20:00,75.16999817
18/01/2017 20:30,59.97000122
18/01/2017 21:00,59.97000122
18/01/2017 21:30,58.40999985
18/01/2017 22:00,55.93000031
